mhpC	GO:0016787
mhpC	GO:0019439
mhpC	GO:0016787
mhpC	GO:0005737
mhpD	GO:0019439
mhpD	GO:0008684
mhpD	GO:0005737
mhpF	GO:0005515
mhpF	GO:0008774
mhpE	GO:0005515
frmA	GO:0005737
frmA	GO:0004024
frmA	GO:0008270
frmA	GO:0051903
frmA	GO:0046294
yaiP	GO:0006974
tauD	GO:0005737
tauD	GO:0000908
tauD	GO:0006790
tauD	GO:0000908
hemB	GO:0004655
hemB	GO:0006783
ddlA	GO:0008716
phoA	GO:0030613
aroL	GO:0009073
brnQ	GO:0015803
brnQ	GO:0015829
brnQ	GO:0015818
brnQ	GO:0015820
secD	GO:0015031
yajO	GO:0006772
xseB	GO:0008855
yajQ	GO:0005524
yajQ	GO:0000049
cyoE	GO:0008495
cyoE	GO:0048034
cyoE	GO:0005886
cyoB	GO:0005887
cyoA	GO:0005887
clpP	GO:0009408
lon	GO:0004176
lon	GO:0016887
lon	GO:0008233
lon	GO:0006508
lon	GO:0004176
lon	GO:0005737
lon	GO:0003677
lon	GO:0004252
lon	GO:0009408
hupB	GO:0003677
cof	GO:0017110
cof	GO:0009228
tesB	GO:0047617
acrA	GO:0015238
dnaX	GO:0006260
dnaX	GO:0017111
dnaX	GO:0043846
dnaX	GO:0016887
dnaX	GO:0030337
dnaX	GO:0030337
ybaB	GO:0003677
recR	GO:0000731
recR	GO:0009411
htpG	GO:0009408
htpG	GO:0006974
adk	GO:0006412
adk	GO:0006172
adk	GO:0008654
adk	GO:0032774
adk	GO:0004017
adk	GO:0000287
hemH	GO:0004325
hemH	GO:0009416
hemH	GO:0004325
hemH	GO:0004325
hemH	GO:0006783
hemH	GO:0009416
hemH	GO:0006783
hemH	GO:0046501
aes	GO:0034338
aes	GO:0005737
aes	GO:0016787
fsr	GO:0006974
copA	GO:0031224
copA	GO:0015662
copA	GO:0015662
copA	GO:0006825
copA	GO:0010273
copA	GO:0016887
ybaS	GO:0004359
ybaS	GO:0045926
allR	GO:0006974
glxR	GO:0006974
allB	GO:0004038
allB	GO:0005737
purK	GO:0004638
lpxH	GO:0008758
lpxH	GO:0009245
cysS	GO:0008270
cysS	GO:0046872
cysS	GO:0005524
cysS	GO:0004812
cysS	GO:0016874
cysS	GO:0004817
cysS	GO:0006423
emrE	GO:0006805
emrE	GO:0016020
emrE	GO:0006810
emrE	GO:0042493
emrE	GO:0015297
emrE	GO:0016021
emrE	GO:0006974
ompT	GO:0031230
ompT	GO:0004175
ompT	GO:0006508
ompT	GO:0031230
ompT	GO:0004252
cusS	GO:0016020
cusS	GO:0016310
cusS	GO:0000155
cusS	GO:0016020
cusC	GO:0046688
cusF	GO:0042597
cusF	GO:0005507
cusF	GO:0016530
cusB	GO:0046688
cusA	GO:0046688
cusA	GO:0010272
pheP	GO:0015823
ybdG	GO:0006970
hokE	GO:0006974
entD	GO:0031226
entD	GO:0005887
fes	GO:0008849
entS	GO:0042930
fepB	GO:0006974
entC	GO:0009239
entC	GO:0008909
entB	GO:0016765
dsbG	GO:0003756
ahpC	GO:0004601
ahpC	GO:0005737
ahpC	GO:0009970
ahpC	GO:0032843
ahpC	GO:0016684
ahpF	GO:0050660
ahpF	GO:0070402
ahpF	GO:0008785
uspG	GO:0005737
uspG	GO:0046777
uspG	GO:0005515
uspG	GO:0004017
uspG	GO:0018117
dcuC	GO:0015740
cspE	GO:0003723
cspE	GO:0003697
cspE	GO:0001072
cspE	GO:0060567
tatE	GO:0008565
lipA	GO:0016992
lipA	GO:0005737
lipA	GO:0051539
lipA	GO:0009249
lipA	GO:0009107
lipB	GO:0016740
lipB	GO:0006464
lipB	GO:0003824
lipB	GO:0009107
lipB	GO:0009106
lipB	GO:0010629
dacA	GO:0009002
dacA	GO:0009002
dacA	GO:0005887
mrdB	GO:0008360
mrdA	GO:0071972
mrdA	GO:0046677
mrdA	GO:0005887
mrdA	GO:0008658
mrdA	GO:0008360
lptE	GO:0005515
lptE	GO:0043165
lptE	GO:0015920
rihA	GO:0047405
rihA	GO:0005509
rihA	GO:0005515
ybeY	GO:0006412
ybeY	GO:0016151
ubiF	GO:0008682
asnB	GO:0005737
asnB	GO:0008652
asnB	GO:0006529
asnB	GO:0009063
asnB	GO:0004066
asnB	GO:0005524
asnB	GO:0006541
asnB	GO:0016597
asnB	GO:0005737
nagE	GO:0006974
fur	GO:0008270
fldA	GO:0005737
ybfE	GO:0006974
ybfF	GO:0016290
pgm	GO:0004614
kdpB	GO:0008556
kdpB	GO:0016021
kdpB	GO:0006813
nei	GO:0003906
nei	GO:0008270
nei	GO:0003684
nei	GO:0003684
nei	GO:0006284
nei	GO:0003906
sdhC	GO:0008177
sdhC	GO:0048039
sdhA	GO:0045282
sdhA	GO:0005886
sdhA	GO:0000104
sdhA	GO:0009055
sdhA	GO:0055114
sdhA	GO:0009060
sdhA	GO:0006099
sdhA	GO:0050660
sucB	GO:0045252
sucB	GO:0006099
sucB	GO:0004149
sucB	GO:0004149
sucB	GO:0031405
sucC	GO:0004775
sucC	GO:0006099
mngB	GO:0004559
tolQ	GO:0005886
tolQ	GO:0016021
tolQ	GO:0017038
tolQ	GO:0043213
tolR	GO:0005886
tolR	GO:0016021
tolR	GO:0043213
tolA	GO:0005886
tolA	GO:0016021
tolA	GO:0017038
tolA	GO:0043213
tolB	GO:0030288
tolB	GO:0005515
tolB	GO:0043213
tolB	GO:0017038
tolB	GO:0015031
tolB	GO:0042597
tolB	GO:0030288
tolB	GO:0005515
tolB	GO:0005515
pal	GO:0005515
nadA	GO:0008987
galK	GO:0004335
galK	GO:0004335
galK	GO:0005737
galK	GO:0033499
galE	GO:0006012
galE	GO:0005975
galE	GO:0016857
galE	GO:0006012
galE	GO:0005737
ybhA	GO:0050308
ybhA	GO:0050308
ybhA	GO:0016773
ybhA	GO:0033883
ybhA	GO:0016791
ybhA	GO:0000287
pgl	GO:0017057
pgl	GO:0017057
clsB	GO:0004630
ybhR	GO:0006974
dinG	GO:0016887
dinG	GO:0003678
ybiJ	GO:0006974
ybiX	GO:0006974
fiu	GO:0015891
fiu	GO:0042884
dps	GO:0003677
iaaA	GO:0016787
iaaA	GO:0004067
iaaA	GO:0008798
gsiB	GO:0006974
dacC	GO:0005887
artJ	GO:0016597
artJ	GO:0042597
artJ	GO:0034618
artJ	GO:0015809
artI	GO:0042597
amiD	GO:0008745
amiD	GO:0019867
amiD	GO:0008270
hcp	GO:0016491
hcp	GO:0055114
hcp	GO:0042542
hcp	GO:0004601
aqpZ	GO:0016021
aqpZ	GO:0005515
ybjX	GO:0006974
macA	GO:0019898
macB	GO:0016021
cspD	GO:0003697
cspD	GO:0042594
aat	GO:0008914
aat	GO:0008914
aat	GO:0005737
aat	GO:0016755
lrp	GO:0006355
lrp	GO:0043565
lrp	GO:0043201
ftsK	GO:0051301
ftsK	GO:0007059
ftsK	GO:0051301
ftsK	GO:0007059
ftsK	GO:0005886
ftsK	GO:0051301
ftsK	GO:0006970
ftsK	GO:0003677
ftsK	GO:0016887
ftsK	GO:0016020
ftsK	GO:0016020
ftsK	GO:0071236
ftsK	GO:0007059
ftsK	GO:0015616
ftsK	GO:0016887
ftsK	GO:0007059
ftsK	GO:0051301
ftsK	GO:0007059
ftsK	GO:0045893
ftsK	GO:0009651
ftsK	GO:0000920
ftsK	GO:0007059
ftsK	GO:0007059
lolA	GO:0042953
rarA	GO:0030894
pflA	GO:0006974
pflA	GO:0016491
ihfB	GO:0043565
msbA	GO:0034040
msbA	GO:0008289
msbA	GO:0008144
lpxK	GO:0016020
lpxK	GO:0009029
lpxK	GO:0009245
lpxK	GO:0009029
mukB	GO:0007062
mukB	GO:0007059
mukB	GO:0007059
ldtD	GO:0006974
aspC	GO:0004838
aspC	GO:0004069
aspC	GO:0009094
aspC	GO:0030170
aspC	GO:0005737
ompF	GO:0015288
asnS	GO:0006418
pepN	GO:0004177
pepN	GO:0043171
ssuC	GO:0006790
ssuA	GO:0006790
ssuE	GO:0006974
zapC	GO:0051302
fabA	GO:0006633
fabA	GO:0008610
ompA	GO:0016020
ompA	GO:0009279
ompA	GO:0019867
ompA	GO:0015288
ompA	GO:0016021
ompA	GO:0006810
ompA	GO:0046718
ompA	GO:0000746
ompA	GO:0009597
ompA	GO:0006811
ompA	GO:0019867
ompA	GO:0009279
ompA	GO:0016021
ompA	GO:0009279
ompA	GO:0006974
sulA	GO:0032466
sulA	GO:0051782
sulA	GO:0006974
sulA	GO:0005515
cspG	GO:0009409
torS	GO:0005515
torC	GO:0005515
torC	GO:0005515
torA	GO:0050626
torA	GO:0005515
torD	GO:0005737
torD	GO:0042277
torD	GO:0005515
torD	GO:0043546
torD	GO:0051604
cbpA	GO:0003681
wrbA	GO:0003955
rutE	GO:0006974
efeB	GO:0006974
efeB	GO:0020037
efeB	GO:0004601
efeB	GO:0042597
ycdY	GO:0006974
opgH	GO:0016757
opgH	GO:0009250
opgH	GO:0006970
opgH	GO:0005887
yceK	GO:0006974
lpxL	GO:0016740
lpxL	GO:0016020
lpxL	GO:0009245
solA	GO:0006974
rimJ	GO:0006474
rimJ	GO:0008080
rimJ	GO:0008999
rimJ	GO:0006464
rimJ	GO:0005737
flgE	GO:0009424
flgE	GO:0009424
flgI	GO:0006974
flgK	GO:0044780
rluC	GO:0000455
yceF	GO:0047429
acpP	GO:0000036
acpP	GO:0006633
acpP	GO:0008610
acpP	GO:0031177
acpP	GO:0005737
acpP	GO:0042493
acpP	GO:0000035
acpP	GO:0009245
tmk	GO:0015949
tmk	GO:0004798
tmk	GO:0006233
tmk	GO:0006235
tmk	GO:0005737
ycfL	GO:0006974
nagZ	GO:0009254
ndh	GO:0005737
mfd	GO:0006281
mfd	GO:0006355
mfd	GO:0006974
mfd	GO:0000716
purB	GO:0006974
hflD	GO:0009408
icd	GO:0022900
icd	GO:0005737
mcrA	GO:0008327
minE	GO:0051302
minE	GO:0032955
minE	GO:0032955
minD	GO:0005524
minD	GO:0016887
minD	GO:0005886
minC	GO:0051301
minC	GO:0051302
hlyE	GO:0009405
hlyE	GO:0044532
umuD	GO:0005515
umuD	GO:0006974
umuC	GO:0016021
umuC	GO:0005515
umuC	GO:0006974
nhaB	GO:0015385
nhaB	GO:0005886
nhaB	GO:0010226
ycgB	GO:0006974
emtA	GO:0008932
treA	GO:0006974
dhaM	GO:0006974
dhaL	GO:0016740
dhaK	GO:0006974
yfdG	GO:0008883
yfdG	GO:0050661
yfdG	GO:0003824
yfdG	GO:0006783
yfdG	GO:0003870
chaA	GO:0005887
narX	GO:0006974
galU	GO:0006011
hns	GO:0003681
adhE	GO:0004022
adhE	GO:0008774
adhE	GO:0006115
oppA	GO:0006857
clsA	GO:0008808
tonB	GO:0015889
yciF	GO:0006974
yciG	GO:0071978
trpA	GO:0004834
trpA	GO:0009073
trpA	GO:0000162
trpA	GO:0005737
trpB	GO:0005737
trpB	GO:0030170
trpB	GO:0004834
trpB	GO:0009073
trpB	GO:0000162
trpE	GO:0004049
btuR	GO:0009236
topA	GO:0006265
acnA	GO:0003994
acnA	GO:0003729
acnA	GO:0006099
acnA	GO:0006097
acnA	GO:0005506
acnA	GO:0046872
acnA	GO:0051539
acnA	GO:0006979
acnA	GO:0009061
acnA	GO:0005737
pyrF	GO:0005737
pyrF	GO:0004590
pyrF	GO:0015949
pyrF	GO:0016831
yciT	GO:0006974
puuP	GO:0006974
pspA	GO:0009408
pspA	GO:0009271
pspD	GO:0005886
ompG	GO:0045203
ompG	GO:0015288
mpaA	GO:0004040
mpaA	GO:0009253
mppA	GO:0042939
mppA	GO:0042597
abgB	GO:0071713
abgB	GO:0005737
abgB	GO:0046657
abgB	GO:0046982
abgA	GO:0071713
abgA	GO:0005737
abgA	GO:0046657
abgA	GO:0046982
dbpA	GO:0003724
dbpA	GO:0016887
dbpA	GO:0033677
kilR	GO:0051782
uspF	GO:0005524
hslJ	GO:0009408
ldhA	GO:0009408
ldhA	GO:0070404
ldhA	GO:0009408
feaB	GO:0016491
feaB	GO:0008957
feaB	GO:0009435
feaB	GO:0009435
feaB	GO:0046196
feaB	GO:0047106
feaB	GO:0009435
feaB	GO:0008957
paaJ	GO:0006974
paaK	GO:0047475
paaK	GO:0016405
ynbA	GO:0008444
ynbD	GO:0005887
hrpA	GO:0004386
hrpA	GO:0009451
aldA	GO:0008911
opgD	GO:0032951
rimL	GO:0006464
rimL	GO:0008080
rimL	GO:0006474
rimL	GO:0008999
rimL	GO:0005737
narY	GO:0006974
adhP	GO:0006974
adhP	GO:0047639
adhP	GO:0045471
adhP	GO:0046187
adhP	GO:0004022
ddpC	GO:0005887
ydeM	GO:0006974
yneH	GO:0004359
yneH	GO:0045926
sad	GO:0009013
sad	GO:0009013
sad	GO:0009450
sad	GO:0009450
marC	GO:0005887
cspI	GO:0009409
cspB	GO:0003723
cspB	GO:0003697
cspB	GO:0009409
dicB	GO:0051302
ynfA	GO:0005887
ynfE	GO:0033797
mdtI	GO:0005887
tqsA	GO:0044010
tqsA	GO:0006810
fumA	GO:0004333
fumA	GO:0004333
add	GO:0004000
add	GO:0004000
add	GO:0015950
add	GO:0009168
add	GO:0006154
add	GO:0004000
add	GO:0032261
add	GO:0043103
add	GO:0046101
add	GO:0006974
dtpA	GO:0006857
dtpA	GO:0016021
dtpA	GO:0015293
pdxY	GO:0009443
pdxY	GO:0008478
pdxY	GO:0042817
pdxY	GO:0042819
pdxH	GO:0004733
pdxH	GO:0016491
pdxH	GO:0055114
slyA	GO:0003700
sodC	GO:0030288
sodC	GO:0004784
sodC	GO:0004784
sodC	GO:0042597
sodC	GO:0042597
sodC	GO:0005507
sodC	GO:0008270
sodC	GO:0006801
sodB	GO:0004784
sodB	GO:0005737
sodB	GO:0004784
sodB	GO:0000303
sodB	GO:0016491
sodB	GO:0006801
sodB	GO:0055114
sodB	GO:0019430
sodB	GO:0000303
sodB	GO:0004784
sodB	GO:0006801
mdtK	GO:0015238
mdtK	GO:0015238
mdtK	GO:0005215
ydhQ	GO:0006974
sufS	GO:0009000
ydiQ	GO:0006974
aroH	GO:0005737
aroH	GO:0003849
aroH	GO:0009073
btuD	GO:0019898
btuD	GO:0015889
btuE	GO:0042597
btuE	GO:0015889
btuC	GO:0015889
btuC	GO:0016020
btuC	GO:0005887
btuC	GO:0015235
ihfA	GO:0043565
thrS	GO:0005524
thrS	GO:0003723
thrS	GO:0008270
thrS	GO:0005515
thrS	GO:0006435
thrS	GO:0005737
thrS	GO:0004829
thrS	GO:0016876
thrS	GO:0043039
thrS	GO:0006418
thrS	GO:0008144
pfkB	GO:0006974
ydiZ	GO:0006974
yniC	GO:0004346
yniC	GO:0050308
yniC	GO:0003850
yniC	GO:0016791
yniC	GO:0046872
ydjM	GO:0006974
katE	GO:0004096
katE	GO:0006979
katE	GO:0020037
katE	GO:0005506
katE	GO:0042744
katE	GO:0005737
katE	GO:0006974
nadE	GO:0006974
cho	GO:0006974
astB	GO:0006527
astC	GO:0043825
astC	GO:0006593
astC	GO:0006527
gdhA	GO:0005737
gdhA	GO:0004354
gdhA	GO:0006537
topB	GO:0003917
topB	GO:0006310
topB	GO:0051304
sppA	GO:0006465
msrB	GO:0008270
msrB	GO:0005506
msrB	GO:0033743
yeaD	GO:0006974
yeaW	GO:0051537
fadD	GO:0004467
fadD	GO:0006631
fadD	GO:0008654
fadD	GO:0006629
fadD	GO:0005504
fadD	GO:0004467
fadD	GO:0070538
fadD	GO:0005737
pdeD	GO:0006974
cspC	GO:0001072
cspC	GO:0060567
cspC	GO:0003723
cspC	GO:0003697
htpX	GO:0008270
htpX	GO:0009266
htpX	GO:0005886
htpX	GO:0004222
prc	GO:0030163
prc	GO:0006508
prc	GO:0004175
eda	GO:0008675
edd	GO:0004456
zwf	GO:0004345
yebK	GO:0006974
mepM	GO:0000920
mepM	GO:0000920
mepM	GO:0000920
mepM	GO:0001896
cutC	GO:0046688
cutC	GO:0055070
cutC	GO:0006878
flhA	GO:0044780
cheY	GO:0006473
cheB	GO:0006935
cheA	GO:0016310
cheA	GO:0046777
cheA	GO:0000160
motB	GO:0005886
motB	GO:0016021
motA	GO:0005886
motA	GO:0016021
motA	GO:0071973
otsA	GO:0006974
ftnA	GO:0006974
tyrP	GO:0005887
pgsA	GO:0016021
pgsA	GO:0005887
dcyD	GO:0046416
dcyD	GO:0019148
dcyD	GO:0006790
yedF	GO:0006974
fliF	GO:0005515
fliG	GO:0071973
fliG	GO:0044780
fliG	GO:0005515
fliG	GO:0005515
fliG	GO:0005515
fliK	GO:0071973
fliK	GO:0009424
yedV	GO:0006974
yedZ	GO:0005887
cbl	GO:0045883
cobT	GO:0009236
cobS	GO:0009236
cobU	GO:0006974
sbmC	GO:0006974
plaP	GO:0015489
plaP	GO:0048870
hisA	GO:0006974
ugd	GO:0003979
gnd	GO:0004616
wcaB	GO:0016407
wzb	GO:0004725
alkA	GO:0006284
alkA	GO:0006281
alkA	GO:0003905
alkA	GO:0006974
alkA	GO:0006307
alkA	GO:0005737
alkA	GO:0003905
rcnB	GO:0006974
yehB	GO:0006974
bglX	GO:0042597
bglX	GO:0008422
bglX	GO:0015926
yohC	GO:0006974
cdd	GO:0008270
cdd	GO:0001884
cdd	GO:0004126
cdd	GO:0015949
cdd	GO:0015949
mglC	GO:0006974
mglA	GO:0006974
folE	GO:0005737
folE	GO:0005737
folE	GO:0005525
folE	GO:0043234
folE	GO:0043234
psuG	GO:0016798
psuK	GO:0050225
setB	GO:0007059
setB	GO:0016020
setB	GO:0015767
setB	GO:0015542
setB	GO:0015758
setB	GO:0016020
napH	GO:0016020
napA	GO:0009061
napA	GO:0008940
yojI	GO:0042884
alkB	GO:0051213
alkB	GO:0070989
ada	GO:0008270
ada	GO:0003908
ada	GO:0080111
ada	GO:0006307
ompC	GO:0045203
ompC	GO:0005515
ompC	GO:0006974
atoA	GO:0008775
gyrA	GO:0042493
gyrA	GO:0003918
gyrA	GO:0003677
gyrA	GO:0042493
gyrA	GO:0042493
gyrA	GO:0003677
gyrA	GO:0006351
gyrA	GO:0008094
gyrA	GO:0006265
gyrA	GO:0006351
gyrA	GO:0005737
nrdA	GO:0015949
nrdA	GO:0005971
nrdA	GO:0009263
nrdA	GO:0005524
nrdA	GO:0004748
nrdB	GO:0005737
nrdB	GO:0015949
nrdB	GO:0004748
nrdB	GO:0004748
nrdB	GO:0005971
nrdB	GO:0009263
yfaE	GO:0006124
yfaE	GO:0009055
yfaE	GO:0006124
yfaE	GO:0005737
yfaU	GO:0006725
yfaU	GO:0016151
yfaU	GO:0016832
yfaU	GO:0005737
yfaU	GO:0005515
menE	GO:0008756
menE	GO:0008756
menB	GO:0008935
elaB	GO:0006974
rbn	GO:0008033
rbn	GO:0004518
rbn	GO:0004532
nuoN	GO:0005886
nuoN	GO:0003954
nuoN	GO:0030964
nuoM	GO:0005886
nuoM	GO:0003954
nuoM	GO:0030964
nuoL	GO:0005886
nuoL	GO:0003954
nuoL	GO:0030964
nuoK	GO:0005886
nuoK	GO:0003954
nuoK	GO:0030964
nuoJ	GO:0005886
nuoJ	GO:0003954
nuoJ	GO:0030964
nuoI	GO:0005737
nuoI	GO:0005886
nuoI	GO:0003954
nuoI	GO:0051539
nuoI	GO:0030964
nuoH	GO:0005886
nuoH	GO:0003954
nuoH	GO:0030964
nuoG	GO:0005737
nuoG	GO:0030964
nuoG	GO:0005886
nuoG	GO:0003954
nuoG	GO:0051539
nuoG	GO:0051537
nuoG	GO:0010181
nuoF	GO:0005737
nuoF	GO:0005886
nuoF	GO:0003954
nuoF	GO:0051539
nuoF	GO:0010181
nuoF	GO:0030964
nuoE	GO:0005737
nuoE	GO:0005886
nuoE	GO:0003954
nuoE	GO:0010181
nuoE	GO:0030964
nuoC	GO:0005737
nuoC	GO:0005886
nuoC	GO:0003954
nuoC	GO:0030964
nuoB	GO:0005737
nuoB	GO:0030964
nuoB	GO:0005886
nuoB	GO:0003954
nuoB	GO:0051539
nuoA	GO:0005886
nuoA	GO:0003954
nuoA	GO:0030964
lrhA	GO:0043565
alaA	GO:0006523
alaA	GO:0008483
yfbU	GO:0006974
ackA	GO:0019542
ackA	GO:0019413
ackA	GO:0008776
ackA	GO:0008270
pta	GO:0008270
folX	GO:0008719
hisP	GO:0015817
purF	GO:0004044
purF	GO:0004044
purF	GO:0016757
purF	GO:0006164
purF	GO:0005737
purF	GO:0006541
folC	GO:0005737
folC	GO:0004326
folC	GO:0008841
accD	GO:0003989
accD	GO:0006633
accD	GO:0042759
fabB	GO:0006633
fabB	GO:0008610
sixA	GO:0005737
sixA	GO:0008969
sixA	GO:0006464
fadI	GO:0033542
fadI	GO:0005737
fadI	GO:0003857
fadI	GO:0004300
fadI	GO:0003988
dsdX	GO:0005887
dsdX	GO:0006974
dsdA	GO:0006974
dsdA	GO:0008721
dsdA	GO:0070178
dsdA	GO:0016836
dsdA	GO:0030170
dsdA	GO:0005737
alaC	GO:0006523
alaC	GO:0008483
ypdE	GO:0004177
ypdE	GO:0008237
ypdF	GO:0004177
mntH	GO:0015292
mntH	GO:0015684
mntH	GO:0030001
mntH	GO:0005886
mntH	GO:0016021
mntH	GO:0030001
mntH	GO:0015293
mntH	GO:0006824
mntH	GO:0015691
mntH	GO:0006826
mntH	GO:0006828
mntH	GO:0015691
mntH	GO:0015078
mntH	GO:0005384
mntH	GO:0015086
nupC	GO:1901642
nupC	GO:0015212
nupC	GO:0015213
xapB	GO:0015553
xapB	GO:0055086
xapB	GO:0006810
xapB	GO:0005337
xapB	GO:0015858
xapB	GO:0016020
xapB	GO:0016021
